Time ,error_voltage,reference_voltage,input_voltage,output_voltage,reward,action,action_values
0.0024,15.40362668,48,100,32.59637332,31.59792495,0,"{'Kp': -6.491166769827009, 'Ki': -4.001735050325166, 'Kd': 0.9771283886785191}"
0.0025,15.40362668,48,100,32.59637332,31.59781994,1,"{'Kp': -6.87205768707043, 'Ki': -4.357731650373569, 'Kd': 0.6709204230201536}"
0.0026,15.40362668,48,100,32.59637332,31.59772393,1,"{'Kp': -7.256756463379502, 'Ki': -4.717287166315672, 'Kd': 0.3616514278119871}"
0.0027,15.40362668,48,100,32.59637332,31.59763608,2,"{'Kp': -7.645301267288438, 'Ki': -5.08043727725397, 'Kd': 0.049290702814965615}"
0.0028,15.40362668,48,100,32.59637332,31.59755564,1,"{'Kp': -8.037730640774518, 'Ki': -5.4472180108397055, 'Kd': -0.26619275097008044}"
0.0029,15.40362668,48,100,32.59637332,31.59748191,2,"{'Kp': -8.434083503602558, 'Ki': -5.817665747368398, 'Kd': -0.5848302349000769}"
0.003,15.40362668,48,100,32.59637332,31.59741425,2,"{'Kp': -8.834399157735493, 'Ki': -6.191817223938993, 'Kd': -0.9066533563459882}"
0.0031,15.40362668,48,100,32.59637332,31.59735208,0,"{'Kp': -9.238717291781413, 'Ki': -6.569709538646947, 'Kd': -1.2316940323780123}"
0.0032,15.40362668,48,100,32.59637332,31.59729488,1,"{'Kp': -9.647077985458598, 'Ki': -6.951380154792788, 'Kd': -1.5599844934611635}"
0.0033,15.40362668,48,100,32.59637332,31.59724218,1,"{'Kp': -10.059521714067921, 'Ki': -7.336866905095454, 'Kd': -1.8915572871505135}"
0.0034,15.40362668,48,100,32.59637332,31.59719355,2,"{'Kp': -10.476089352967257, 'Ki': -7.7262079959050665, 'Kd': -2.226445281780676}"
0.0035,15.40362668,48,100,32.59637332,31.59714863,1,"{'Kp': -10.896822182046105, 'Ki': -8.119442011413291, 'Kd': -2.564681670147657}"
0.0036,15.40362668,48,100,32.59637332,31.59710707,2,"{'Kp': -11.321761890200914, 'Ki': -8.516607917861773, 'Kd': -2.9062999731834833}"
0.0037,15.40362668,48,100,32.59637332,31.59706856,1,"{'Kp': -11.750950579813042, 'Ki': -8.91774506775051, 'Kd': -3.2513340436254365}"
0.0038,15.40362668,48,100,32.59637332,31.59703283,0,"{'Kp': -12.184430771232028, 'Ki': -9.32289320404887, 'Kd': -3.599818069682547}"
0.0039,15.40362668,48,100,32.59637332,31.59699964,0,"{'Kp': -12.622245407267393, 'Ki': -9.732092464412403, 'Kd': -3.9517865787024156}"
0.004,15.40362668,48,100,32.59637332,31.59696875,2,"{'Kp': -13.064437857692226, 'Ki': -10.145383385408687, 'Kd': -4.3072744408416}"
0.0041,15.40362668,48,100,32.59637332,31.59693998,1,"{'Kp': -13.511051923761915, 'Ki': -10.56280690675554, 'Kd': -4.666316872742783}"
0.0042,15.40362668,48,100,32.59637332,31.59691313,1,"{'Kp': -13.962131842751155, 'Ki': -10.984404375574716, 'Kd': -5.028949441221831}"
0.0043,15.40362668,48,100,32.59637332,31.59688806,2,"{'Kp': -14.417722292512298, 'Ki': -11.410217550664093, 'Kd': -5.3952080669676805}"
0.0044,15.40362668,48,100,32.59637332,31.59686462,2,"{'Kp': -14.877868396057842, 'Ki': -11.840288606791153, 'Kd': -5.765129028257777}"
0.0045,15.40362668,48,100,32.59637332,31.59684266,0,"{'Kp': -15.342615726169669, 'Ki': -12.274660139010312, 'Kd': -6.138748964691603}"
0.0046,15.40362668,48,100,32.59637332,31.59682208,1,"{'Kp': -15.812010310037431, 'Ki': -12.71337516700648, 'Kd': -6.516104880944584}"
0.0047,15.40362668,48,100,32.59637332,31.59680276,0,"{'Kp': -16.28609863392829, 'Ki': -13.156477139467029, 'Kd': -6.897234150544514}"
0.0048,15.40362668,48,100,32.59637332,31.59678461,0,"{'Kp': -16.76492764789, 'Ki': -13.604009938484127, 'Kd': -7.282174519672387}"
0.0049,15.40362668,48,100,32.59637332,31.59676754,0,"{'Kp': -17.248544770489218, 'Ki': -14.056017883989284, 'Kd': -7.670964110989427}"
0.005,15.40362668,48,100,32.59637332,31.59675146,1,"{'Kp': -17.736997893586672, 'Ki': -14.512545738221739, 'Kd': -8.063641427491884}"
0.0051,15.40362668,48,100,32.59637332,31.59673631,2,"{'Kp': -18.230335387150813, 'Ki': -14.97363871023223, 'Kd': -8.460245356395077}"
0.0052,15.40362668,48,100,32.59637332,31.59672201,2,"{'Kp': -18.728606104111304, 'Ki': -15.439342460423536, 'Kd': -8.860815173048012}"
0.0053,15.40362668,48,100,32.59637332,31.59670851,2,"{'Kp': -19.23185938525373, 'Ki': -15.909703105129084, 'Kd': -9.265390544879805}"
0.0054,15.40362668,48,100,32.59637332,31.59669574,2,"{'Kp': -19.740145064156714, 'Ki': -16.38476722123082, 'Kd': -9.674011535379048}"
0.0055,15.40362668,48,100,32.59637332,31.59668366,2,"{'Kp': -20.2535134721726, 'Ki': -16.864581850817448, 'Kd': -10.086718608107157}"
0.0056,15.40362668,48,100,32.59637332,31.59667221,1,"{'Kp': -20.77201544345278, 'Ki': -17.349194505884075, 'Kd': -10.503552630746682}"
0.0057,15.40362668,48,100,32.59637332,31.59666137,1,"{'Kp': -21.295702320018652, 'Ki': -17.83865317307426, 'Kd': -10.924554879185493}"
0.0058,15.40362668,48,100,32.59637332,31.59665107,0,"{'Kp': -21.82462595687917, 'Ki': -18.333006318465337, 'Kd': -11.349767041637682}"
0.0059,15.40362668,48,100,32.59637332,31.5966413,0,"{'Kp': -22.35883872719591, 'Ki': -18.832302892397937, 'Kd': -11.779231222802006}"
0.006,15.40362668,48,100,32.59637332,31.59663202,2,"{'Kp': -22.898393527496463, 'Ki': -19.336592334350513, 'Kd': -12.212989948058622}"
0.0061,15.40362668,48,100,32.59637332,31.59662318,1,"{'Kp': -23.443343782937053, 'Ki': -19.845924577859645, 'Kd': -12.651086167704834}"
0.0062,15.40362668,48,100,32.59637332,31.59661478,1,"{'Kp': -23.993743452615103, 'Ki': -20.360350055486922, 'Kd': -13.093563261230562}"
0.0063,15.40362668,48,100,32.59637332,31.59660677,2,"{'Kp': -24.54964703493258, 'Ki': -20.879919703833117, 'Kd': -13.540465041634192}"
0.0064,15.40362668,48,100,32.59637332,31.59659914,2,"{'Kp': -25.111109573010822, 'Ki': -21.404684968600364, 'Kd': -13.991835759779452}"
0.0065,15.40362668,48,100,32.59637332,31.59659186,0,"{'Kp': -25.67818666015761, 'Ki': -21.93469780970305, 'Kd': -14.447720108793929}"
0.0066,15.40362668,48,100,32.59637332,31.59658492,1,"{'Kp': -26.250934445387177, 'Ki': -22.47001070642807, 'Kd': -14.908163228509856}"
0.0067,15.40362668,48,100,32.59637332,31.59657828,2,"{'Kp': -26.829409638993834, 'Ki': -23.010676662645135, 'Kd': -15.37321070994774}"
0.0068,15.40362668,48,100,32.59637332,31.59657194,0,"{'Kp': -27.413669518179965, 'Ki': -23.55674921206778, 'Kd': -15.842908599843408}"
0.0069,15.40362668,48,100,32.59637332,31.59656587,1,"{'Kp': -28.003771932738992, 'Ki': -24.108282423565683, 'Kd': -16.31730340521907}"
0.007,15.40362668,48,100,32.59637332,31.59656007,1,"{'Kp': -28.59977531079404, 'Ki': -24.665330906528997, 'Kd': -16.79644209799892}"
0.0071,15.40362668,48,100,32.59637332,31.59655451,1,"{'Kp': -29.201738664592927, 'Ki': -25.227949816285232, 'Kd': -17.280372119669856}"
0.0072,15.40362668,48,100,32.59637332,31.59654919,1,"{'Kp': -29.809721596360166, 'Ki': -25.796194859569393, 'Kd': -17.769141385987865}"
0.0073,15.40362668,48,100,32.59637332,31.59654408,2,"{'Kp': -30.423784304206624, 'Ki': -26.370122300047942, 'Kd': -18.2627982917306}"
0.0074,15.40362668,48,100,32.59637332,31.59653919,2,"{'Kp': -31.04398758809749, 'Ki': -26.94978896389722, 'Kd': -18.761391715496707}"
0.0075,15.40362668,48,100,32.59637332,31.59653449,0,"{'Kp': -31.670392855879214, 'Ki': -27.53525224543694, 'Kd': -19.264971024552423}"
0.0076,15.40362668,48,100,32.59637332,31.59652998,0,"{'Kp': -32.30306212936607, 'Ki': -28.126570112819373, 'Kd': -19.773586079726012}"
0.0077,15.40362668,48,100,32.59637332,31.59652565,0,"{'Kp': -32.94205805048698, 'Ki': -28.72380111377482, 'Kd': -20.287287240350523}"
0.0078,15.40362668,48,100,32.59637332,31.59652149,0,"{'Kp': -33.58744388749328, 'Ki': -29.327004381414, 'Kd': -20.80612536925546}"
0.0079,15.40362668,48,100,32.59637332,31.59651748,2,"{'Kp': -34.23928354122806, 'Ki': -29.936239640087987, 'Kd': -21.330151837807865}"
0.008,15.40362668,48,100,32.59637332,31.59651363,1,"{'Kp': -34.897641551457745, 'Ki': -30.551567211306267, 'Kd': -21.859418531003346}"
0.0081,15.40362668,48,100,32.59637332,31.59650992,0,"{'Kp': -35.562583103266576, 'Ki': -31.17304801971358, 'Kd': -22.39397785260763}"
0.0082,15.40362668,48,100,32.59637332,31.59650635,0,"{'Kp': -36.23417403351466, 'Ki': -31.800743599126136, 'Kd': -22.933882730349126}"
0.0083,15.40362668,48,100,32.59637332,31.59650291,2,"{'Kp': -36.91248083736027, 'Ki': -32.43471609862786, 'Kd': -23.479186621163077}"
0.0084,15.40362668,48,100,32.59637332,31.5964996,2,"{'Kp': -37.597570674847, 'Ki': -33.07502828872726, 'Kd': -24.029943516487833}"
0.0085,15.40362668,48,100,32.59637332,31.5964964,1,"{'Kp': -38.28951137755654, 'Ki': -33.72174356757561, 'Kd': -24.586207947613786}"
0.0086,15.40362668,48,100,32.59637332,31.59649332,1,"{'Kp': -38.988371455327716, 'Ki': -34.37492596724697, 'Kd': -25.14803499108553}"
0.0087,15.40362668,48,100,32.59637332,31.59649034,0,"{'Kp': -39.694220103042404, 'Ki': -35.034640160080855, 'Kd': -25.715480274157795}"
0.0088,15.40362668,48,100,32.59637332,31.59648747,2,"{'Kp': -40.40712720747916, 'Ki': -35.70095146508799, 'Kd': -26.2885999803057}"
0.0089,15.40362668,48,100,32.59637332,31.59648469,0,"{'Kp': -41.12716335423511, 'Ki': -36.37392585442002, 'Kd': -26.867450854789915}"
0.009,15.40362668,48,100,32.59637332,31.59648201,0,"{'Kp': -41.854399834716894, 'Ki': -37.05362995990366, 'Kd': -27.452090210277248}"
0.0091,15.40362668,48,100,32.59637332,31.59647942,0,"{'Kp': -42.58890865320134, 'Ki': -37.74013107963997, 'Kd': -28.042575932517295}"
0.0092,15.40362668,48,100,32.59637332,31.59647692,0,"{'Kp': -43.33076253396654, 'Ki': -38.43349718466956, 'Kd': -28.63896648607566}"
0.0093,15.40362668,48,100,32.59637332,31.5964745,0,"{'Kp': -44.08003492849416, 'Ki': -39.13379692570421, 'Kd': -29.241320920124366}"
0.0094,15.40362668,48,100,32.59637332,31.59647215,0,"{'Kp': -44.83680002274352, 'Ki': -39.841099639925666, 'Kd': -29.849698874290024}"
0.0095,15.40362668,48,100,32.59637332,31.59646988,2,"{'Kp': -45.60113274449838, 'Ki': -40.555475357852345, 'Kd': -30.46416058456035}"
0.0096,15.40362668,48,100,32.59637332,31.59646769,1,"{'Kp': -46.37310877078703, 'Ki': -41.27699481027454, 'Kd': -31.084766889249618}"
0.0097,15.40362668,48,100,32.59637332,31.59646556,0,"{'Kp': -47.152804535376454, 'Ki': -42.00572943525884, 'Kd': -31.711579235023674}"
0.0098,15.40362668,48,100,32.59637332,31.5964635,0,"{'Kp': -47.940297236341365, 'Ki': -42.74175138522258, 'Kd': -32.34465968298506}"
0.0099,15.40362668,48,100,32.59637332,31.5964615,0,"{'Kp': -48.73566484370879, 'Ki': -43.48513353407881, 'Kd': -32.98407091481892}"
0.01,15.40362668,48,100,32.59637332,31.59645957,2,"{'Kp': -49.538986107179035, 'Ki': -44.23594948445275, 'Kd': -33.62987623900027}"
0.0101,15.40362668,48,100,32.59637332,31.59645769,2,"{'Kp': -50.35034056392377, 'Ki': -44.99427357497023, 'Kd': -34.28213959706322}"
0.0102,15.40362668,48,100,32.59637332,31.59645587,1,"{'Kp': -51.16980854646203, 'Ki': -45.76018088761895, 'Kd': -34.94092556993287}"
0.0103,15.40362668,48,100,32.59637332,31.5964541,1,"{'Kp': -51.99747119061485, 'Ki': -46.53374725518334, 'Kd': -35.6062993843204}"
0.0104,15.40362668,48,100,32.59637332,31.59645239,2,"{'Kp': -52.83341044353945, 'Ki': -47.315049268753626, 'Kd': -36.27832691918206}"
0.0105,15.40362668,48,100,32.59637332,31.59645072,2,"{'Kp': -53.67770907184362, 'Ki': -48.10416428530994, 'Kd': -36.95707471224266}"
0.0106,15.40362668,48,100,32.59637332,31.59644911,2,"{'Kp': -54.530450669781274, 'Ki': -48.90117043538226, 'Kd': -37.6426099665843}"
0.0107,15.40362668,48,100,32.59637332,31.59644753,1,"{'Kp': -55.39171966752981, 'Ki': -49.70614663078681, 'Kd': -38.33500055730087}"
0.0108,15.40362668,48,100,32.59637332,31.59644601,2,"{'Kp': -56.261601339550275, 'Ki': -50.51917257243985, 'Kd': -39.03431503821905}"
0.0109,15.40362668,48,100,32.59637332,31.59644453,0,"{'Kp': -57.14018181303101, 'Ki': -51.340328758249484, 'Kd': -39.740622648686475}"
0.011,15.40362668,48,100,32.59637332,31.59644308,1,"{'Kp': -58.02754807641576, 'Ki': -52.16969649108642, 'Kd': -40.453993320427784}"
0.0111,15.40362668,48,100,32.59637332,31.59644168,0,"{'Kp': -58.92378798801695, 'Ki': -53.00735788683431, 'Kd': -41.17449768446909}"
0.0112,15.40362668,48,100,32.59637332,31.59644032,0,"{'Kp': -59.828990284715076, 'Ki': -53.853395882520616, 'Kd': -41.90220707813174}"
0.0113,15.40362668,48,100,32.59637332,31.59643899,2,"{'Kp': -60.74324459074511, 'Ki': -54.7078942445287, 'Kd': -42.63719355209594}"
0.0114,15.40362668,48,100,32.59637332,31.5964377,2,"{'Kp': -61.66664142657062, 'Ki': -55.57093757689205, 'Kd': -43.37952987753496}"
0.0115,15.40362668,48,100,32.59637332,31.59643644,0,"{'Kp': -62.59927221784672, 'Ki': -56.44261132967136, 'Kd': -44.129289553320696}"
0.0116,15.40362668,48,100,32.59637332,31.59643522,2,"{'Kp': -63.54122930447251, 'Ki': -57.323001807415395, 'Kd': -44.88654681330122}"
0.0117,15.40362668,48,100,32.59637332,31.59643403,0,"{'Kp': -64.49260594973408, 'Ki': -58.2121961777064, 'Kd': -45.65137663365109}"
0.0118,15.40362668,48,100,32.59637332,31.59643287,0,"{'Kp': -65.45349634953892, 'Ki': -59.110282479790975, 'Kd': -46.423854740295106}"
0.0119,15.40362668,48,100,32.59637332,31.59643174,1,"{'Kp': -66.4239956417426, 'Ki': -60.017349633297165, 'Kd': -47.20405761640633}"
0.012,15.40362668,48,100,32.59637332,31.59643064,1,"{'Kp': -67.40419991556867, 'Ki': -60.93348744703878, 'Kd': -47.992062509979036}"
0.0121,15.40362668,48,100,32.59637332,31.59642957,2,"{'Kp': -68.39420622112287, 'Ki': -61.85878662790768, 'Kd': -48.78794744147734}"
0.0122,15.40362668,48,100,32.59637332,31.59642852,2,"{'Kp': -69.39411257900232, 'Ki': -62.793338789854985, 'Kd': -49.59179121156034}"
0.0123,15.40362668,48,100,32.59637332,31.5964275,0,"{'Kp': -70.40401799000084, 'Ki': -63.73723646296203, 'Kd': -50.403673408884444}"
0.0124,15.40362668,48,100,32.59637332,31.59642651,1,"{'Kp': -71.42402244491129, 'Ki': -64.6905731026021, 'Kd': -51.22367441798374}"
0.0125,15.40362668,48,100,32.59637332,31.59642554,2,"{'Kp': -72.45422693442595, 'Ki': -65.65344309869367, 'Kd': -52.05187542722912}"
0.0126,15.40362668,48,100,32.59637332,31.59642459,1,"{'Kp': -73.4947334591358, 'Ki': -66.62594178504621, 'Kd': -52.888358436867016}"
0.0127,15.40362668,48,100,32.59637332,31.59642367,1,"{'Kp': -74.54564503962992, 'Ki': -67.60816544879944, 'Kd': -53.73320626713845}"
0.0128,15.40362668,48,100,32.59637332,31.59642277,0,"{'Kp': -75.6070657266957, 'Ki': -68.60021133995691, 'Kd': -54.58650256647932}"
0.0129,15.40362668,48,100,32.59637332,31.59642189,2,"{'Kp': -76.67910061162115, 'Ki': -69.602177681015, 'Kd': -55.44833181980262}"
0.013,15.40362668,48,100,32.59637332,31.59642103,2,"{'Kp': -77.76185583660023, 'Ki': -70.61416367668802, 'Kd': -56.318779356863516}"
0.0131,15.40362668,48,100,32.59637332,31.59642019,0,"{'Kp': -78.85543860524211, 'Ki': -71.63626952373079, 'Kd': -57.19793136070803}"
0.0132,15.40362668,48,100,32.59637332,31.59641937,2,"{'Kp': -79.95995719318563, 'Ki': -72.66859642085919, 'Kd': -58.08587487620621}"
0.0133,15.40362668,48,100,32.59637332,31.59641857,1,"{'Kp': -81.07552095881981, 'Ki': -73.7112465787701, 'Kd': -58.9826978186706}"
0.0134,15.40362668,48,100,32.59637332,31.59641779,2,"{'Kp': -82.20224035411161, 'Ki': -74.76432323026141, 'Kd': -59.888488982560915}"
0.0135,15.40362668,48,100,32.59637332,31.59641703,1,"{'Kp': -83.34022693554193, 'Ki': -75.82793064045323, 'Kd': -60.803338050275734}"
0.0136,15.40362668,48,100,32.59637332,31.59641628,0,"{'Kp': -84.48959337515096, 'Ki': -76.90217411711137, 'Kd': -61.7273356010321}"
0.0137,15.40362668,48,100,32.59637332,31.59641555,1,"{'Kp': -85.65045347169396, 'Ki': -77.98716002107398, 'Kd': -62.66057311983392}"
0.0138,15.40362668,48,100,32.59637332,31.59641484,0,"{'Kp': -86.82292216190865, 'Ki': -79.08299577678247, 'Kd': -63.603143006530004}"
0.0139,15.40362668,48,100,32.59637332,31.59641414,1,"{'Kp': -88.00711553189517, 'Ki': -80.18978988291772, 'Kd': -64.55513858496273}"
0.014,15.40362668,48,100,32.59637332,31.59641346,0,"{'Kp': -89.2031508286099, 'Ki': -81.3076519231427, 'Kd': -65.51665411220816}"
0.0141,15.40362668,48,100,32.59637332,31.59641279,2,"{'Kp': -90.41114647147425, 'Ki': -82.43669257695238, 'Kd': -66.4877847879085}"
0.0142,15.40362668,48,100,32.59637332,31.59641214,0,"{'Kp': -91.63122206409939, 'Ki': -83.5770236306323, 'Kd': -67.46862676369797}"
0.0143,15.40362668,48,100,32.59637332,31.5964115,2,"{'Kp': -92.86349840612833, 'Ki': -84.72875798832656, 'Kd': -68.45927715272289}"
0.0144,15.40362668,48,100,32.59637332,31.59641088,0,"{'Kp': -94.10809750519641, 'Ki': -85.89200968321663, 'Kd': -69.45983403925692}"
0.0145,15.40362668,48,100,32.59637332,31.59641027,0,"{'Kp': -95.36514258901137, 'Ki': -87.06689388881179, 'Kd': -70.47039648841249}"
0.0146,15.40362668,48,100,32.59637332,31.59640967,2,"{'Kp': -96.63475811755418, 'Ki': -88.25352693035262, 'Kd': -71.49106455594932}"
0.0147,15.40362668,48,100,32.59637332,31.59640908,2,"{'Kp': -97.91706979540194, 'Ki': -89.45202629632837, 'Kd': -72.52193929818104}"
0.0148,15.40362668,48,100,32.59637332,31.59640851,0,"{'Kp': -99.21220458417395, 'Ki': -90.66251065010964, 'Kd': -73.56312278198084}"
0.0149,15.40362668,48,100,32.59637332,31.59640795,2,"{'Kp': -100.52029071510222, 'Ki': -91.88509984169727, 'Kd': -74.61471809488718}"
0.015,15.40362668,48,100,32.59637332,31.5964074,0,"{'Kp': -101.84145770172779, 'Ki': -93.1199149195888, 'Kd': -75.6768293553106}"
0.0151,15.40362668,48,100,32.59637332,31.59640686,2,"{'Kp': -103.17583635272388, 'Ki': -94.36707814276349, 'Kd': -76.74956172284251}"
0.0152,15.40362668,48,100,32.59637332,31.59640633,1,"{'Kp': -104.52355878484731, 'Ki': -95.62671299278732, 'Kd': -77.83302140866712}"
0.0153,15.40362668,48,100,32.59637332,31.59640582,2,"{'Kp': -105.88475843601948, 'Ki': -96.89894418603889, 'Kd': -78.92731568607749}"
0.0154,15.40362668,48,100,32.59637332,31.59640531,0,"{'Kp': -107.25957007853809, 'Ki': -98.18389768605769, 'Kd': -80.03255290109668}"
0.0155,15.40362668,48,100,32.59637332,31.59640481,2,"{'Kp': -108.648129832421, 'Ki': -99.4817007160158, 'Kd': -81.14884248320517}"
0.0156,15.40362668,48,100,32.59637332,31.59640433,1,"{'Kp': -110.05057517888353, 'Ki': -100.79248177131427, 'Kd': -82.27629495617555}"
0.0157,15.40362668,48,100,32.59637332,31.59640385,2,"{'Kp': -111.46704497395052, 'Ki': -102.11637063230557, 'Kd': -83.41502194901545}"
0.0158,15.40362668,48,100,32.59637332,31.59640338,0,"{'Kp': -112.89767946220451, 'Ki': -103.4534983771431, 'Kd': -84.56513620702009}"
0.0159,15.40362668,48,100,32.59637332,31.59640293,1,"{'Kp': -114.34262029067138, 'Ki': -104.80399739475936, 'Kd': -85.72675160293511}"
0.016,15.40362668,48,100,32.59637332,31.59640248,0,"{'Kp': -115.8020105228449, 'Ki': -106.16800139797375, 'Kd': -86.89998314823126}"
0.0161,15.40362668,48,100,32.59637332,31.59640204,0,"{'Kp': -117.27599465285144, 'Ki': -107.54564543673159, 'Kd': -88.08494700449167}"
0.0162,15.40362668,48,100,32.59637332,31.59640161,1,"{'Kp': -118.76471861975642, 'Ki': -108.93706591147537, 'Kd': -89.28176049491304}"
0.0163,15.40362668,48,100,32.59637332,31.59640118,0,"{'Kp': -120.26832982201373, 'Ki': -110.34240058664986, 'Kd': -90.49054211592191}"
0.0164,15.40362668,48,100,32.59637332,31.59640077,1,"{'Kp': -121.78697713205968, 'Ki': -111.76178860434217, 'Kd': -91.71141154890694}"
0.0165,15.40362668,48,100,32.59637332,31.59640036,2,"{'Kp': -123.32081091105292, 'Ki': -113.19537049805822, 'Kd': -92.94448967206864}"
0.0166,15.40362668,48,100,32.59637332,31.59639996,2,"{'Kp': -124.86998302376169, 'Ki': -114.64328820663705, 'Kd': -94.18989857238758}"
0.0167,15.40362668,48,100,32.59637332,31.59639957,1,"{'Kp': -126.43464685360001, 'Ki': -116.10568508830414, 'Kd': -95.44776155771217}"
0.0168,15.40362668,48,100,32.59637332,31.59639918,2,"{'Kp': -128.0149573178142, 'Ki': -117.58270593486536, 'Kd': -96.71820316896748}"
0.0169,15.40362668,48,100,32.59637332,31.59639881,1,"{'Kp': -129.6110708828212, 'Ki': -119.07449698604286, 'Kd': -98.001349192486}"
0.017,15.40362668,48,100,32.59637332,31.59639843,0,"{'Kp': -131.22314557970037, 'Ki': -120.58120594395425, 'Kd': -99.29732667246182}"
0.0171,15.40362668,48,100,32.59637332,31.59639807,2,"{'Kp': -132.8513410198402, 'Ki': -122.10298198773661, 'Kd': -100.60626392352926}"
0.0172,15.40362668,48,100,32.59637332,31.59639771,2,"{'Kp': -134.49581841074138, 'Ki': -123.63997578831676, 'Kd': -101.92829054346733}"
0.0173,15.40362668,48,100,32.59637332,31.59639736,2,"{'Kp': -136.15674057197805, 'Ki': -125.19233952332917, 'Kd': -103.26353742603125}"
0.0174,15.40362668,48,100,32.59637332,31.59639702,0,"{'Kp': -137.83427195131847, 'Ki': -126.76022689218311, 'Kd': -104.61213677391221}"
0.0175,15.40362668,48,100,32.59637332,31.59639668,2,"{'Kp': -139.52857864100716, 'Ki': -128.34379313128045, 'Kd': -105.97422211182683}"
0.0176,15.40362668,48,100,32.59637332,31.59639635,0,"{'Kp': -141.23982839420955, 'Ki': -129.94319502938558, 'Kd': -107.34992829973741}"
0.0177,15.40362668,48,100,32.59637332,31.59639602,1,"{'Kp': -142.96819064162133, 'Ki': -131.5585909431491, 'Kd': -108.73939154620447}"
0.0178,15.40362668,48,100,32.59637332,31.5963957,2,"{'Kp': -144.7138365082438, 'Ki': -133.19014081278684, 'Kd': -110.14274942187275}"
0.0179,15.40362668,48,100,32.59637332,31.59639539,0,"{'Kp': -146.47693883032682, 'Ki': -134.8380061779153, 'Kd': -111.56014087309207}"
0.018,15.40362668,48,100,32.59637332,31.59639508,0,"{'Kp': -148.25767217248156, 'Ki': -136.50235019354594, 'Kd': -112.99170623567447}"
0.0181,15.40362668,48,100,32.59637332,31.59639477,0,"{'Kp': -150.056212844964, 'Ki': -138.183337646239, 'Kd': -114.43758724878883}"
0.0182,15.40362668,48,100,32.59637332,31.59639447,0,"{'Kp': -151.8727389211314, 'Ki': -139.88113497041917, 'Kd': -115.89792706899449}"
0.0183,15.40362668,48,100,32.59637332,31.59639418,2,"{'Kp': -153.70743025507346, 'Ki': -141.5959102648541, 'Kd': -117.37287028441519}"
0.0184,15.40362668,48,100,32.59637332,31.59639389,1,"{'Kp': -155.56046849941956, 'Ki': -143.327833309298, 'Kd': -118.8625629290547}"
0.0185,15.40362668,48,100,32.59637332,31.59639361,1,"{'Kp': -157.43203712332428, 'Ki': -145.0770755813015, 'Kd': -120.36715249725576}"
0.0186,15.40362668,48,100,32.59637332,31.59639333,1,"{'Kp': -159.3223214306326, 'Ki': -146.84381027318958, 'Kd': -121.88678795830339}"
0.0187,15.40362668,48,100,32.59637332,31.59639305,0,"{'Kp': -161.2315085782269, 'Ki': -148.62821230920943, 'Kd': -123.42161977117439}"
0.0188,15.40362668,48,100,32.59637332,31.59639279,2,"{'Kp': -163.15978759455734, 'Ki': -150.4304583628497, 'Kd': -124.9717998994343}"
0.0189,15.40362668,48,100,32.59637332,31.59639252,0,"{'Kp': -165.10734939835757, 'Ki': -152.25072687433283, 'Kd': -126.53748182628328}"
0.019,15.40362668,48,100,32.59637332,31.59639226,2,"{'Kp': -167.07438681754755, 'Ki': -154.08919806828257, 'Kd': -128.11882056975253}"
0.0191,15.40362668,48,100,32.59637332,31.596392,0,"{'Kp': -169.06109460832553, 'Ki': -155.9460539715679, 'Kd': -129.71597269805255}"
0.0192,15.40362668,48,100,32.59637332,31.59639175,2,"{'Kp': -171.06766947445078, 'Ki': -157.82147843132554, 'Kd': -131.32909634507507}"
0.0193,15.40362668,48,100,32.59637332,31.5963915,0,"{'Kp': -173.09431008671922, 'Ki': -159.71565713316275, 'Kd': -132.95835122604976}"
0.0194,15.40362668,48,100,32.59637332,31.59639126,1,"{'Kp': -175.1412171026339, 'Ki': -161.62877761954186, 'Kd': -134.60389865335773}"
0.0195,15.40362668,48,100,32.59637332,31.59639102,0,"{'Kp': -177.208593186272, 'Ki': -163.56102930834902, 'Kd': -136.26590155250307}"
0.0196,15.40362668,48,100,32.59637332,31.59639079,0,"{'Kp': -179.29664302835062, 'Ki': -165.5126035116484, 'Kd': -137.94452447824398}"
0.0197,15.40362668,48,100,32.59637332,31.59639055,2,"{'Kp': -181.4055733664932, 'Ki': -167.48369345462396, 'Kd': -139.6399336308855}"
0.0198,15.40362668,48,100,32.59637332,31.59639033,0,"{'Kp': -183.53559300569867, 'Ki': -169.47449429471075, 'Kd': -141.3522968727349}"
0.0199,15.40362668,48,100,32.59637332,31.5963901,0,"{'Kp': -185.68691283901512, 'Ki': -171.48520314091732, 'Kd': -143.08178374472172}"
0.02,15.40362668,48,100,32.59637332,31.59638988,2,"{'Kp': -187.85974586842036, 'Ki': -173.5160190733416, 'Kd': -144.82856548318404}"
0.0201,15.40362668,48,100,32.59637332,31.59638966,1,"{'Kp': -190.05430722591126, 'Ki': -175.5671431628817, 'Kd': -146.59281503682257}"
0.0202,15.40362668,48,100,32.59637332,31.59638945,2,"{'Kp': -192.2708141948039, 'Ki': -177.63877849114405, 'Kd': -148.37470708382435}"
0.0203,15.40362668,48,100,32.59637332,31.59638924,2,"{'Kp': -194.50948623124688, 'Ki': -179.73113017055041, 'Kd': -150.1744180491575}"
0.0204,15.40362668,48,100,32.59637332,31.59638903,0,"{'Kp': -196.77054498594953, 'Ki': -181.8444053646461, 'Kd': -151.99212612203925}"
